indicatorId,geoUnit,year,value,qualifier,magnitude
EA.2T8.AG25T99,AFG,2020,16.7799661605645,UIS_EST,
EA.2T8.AG25T99,AFG,2021,11.63000011444092,,
EA.2T8.AG25T99,AFG,2022,15.34292030334473,,
EA.2T8.AG25T99,AGO,2019,38.469930666455,UIS_EST,
EA.2T8.AG25T99,AGO,2021,39.9778851559818,UIS_EST,
EA.2T8.AG25T99,ALB,2019,90.7103688842538,UIS_EST,
EA.2T8.AG25T99,ALB,2021,91.8594948155498,UIS_EST,
EA.2T8.AG25T99,ALB,2022,92.1410670317751,UIS_EST,
EA.2T8.AG25T99,AND,2022,83.16000366210938,,
EA.2T8.AG25T99,ARE,2019,84.16999816894531,,
EA.2T8.AG25T99,ARE,2021,84.43000030517578,,
EA.2T8.AG25T99,ARE,2022,85.4800033569336,,
EA.2T8.AG25T99,ARM,2019,99.6308901442054,UIS_EST,
EA.2T8.AG25T99,ARM,2020,96.47000122070312,,
EA.2T8.AG25T99,ARM,2021,99.1356722595792,UIS_EST,
EA.2T8.AG25T99,ARM,2022,99.1877400717174,UIS_EST,
EA.2T8.AG25T99,ATG,2021,82.56549072265625,,
EA.2T8.AG25T99,AUS,2019,93.94999694824219,,
EA.2T8.AG25T99,AUS,2020,94.51000213623047,,
EA.2T8.AG25T99,AUS,2021,94.55000305175781,,
EA.2T8.AG25T99,AUS,2022,95.0199966430664,,
EA.2T8.AG25T99,AUS,2023,92.8643691983535,UIS_EST,
EA.2T8.AG25T99,AUT,2019,98.8267278797074,UIS_EST,
EA.2T8.AG25T99,AUT,2020,98.9565405474567,UIS_EST,
EA.2T8.AG25T99,AUT,2021,98.7793890697907,UIS_EST,
EA.2T8.AG25T99,AUT,2022,98.87946061542414,UIS_EST,
EA.2T8.AG25T99,AUT,2023,98.82694811255243,UIS_EST,
EA.2T8.AG25T99,AZE,2019,95.5199966430664,,
EA.2T8.AG25T99,AZE,2021,98.2327196763078,UIS_EST,
EA.2T8.AG25T99,AZE,2022,98.6476600231797,UIS_EST,
EA.2T8.AG25T99,AZE,2023,98.19000244140625,,
EA.2T8.AG25T99,BEL,2019,88.43000030517578,,
EA.2T8.AG25T99,BEL,2020,89.1208657744974,UIS_EST,
EA.2T8.AG25T99,BEL,2021,89.2469421090765,UIS_EST,
EA.2T8.AG25T99,BEL,2022,89.5966280765796,UIS_EST,
EA.2T8.AG25T99,BEN,2019,14.07905960083008,,
EA.2T8.AG25T99,BEN,2021,13.4002103805542,,
EA.2T8.AG25T99,BEN,2022,22.108935220165,UIS_EST,
EA.2T8.AG25T99,BFA,2019,14,,
EA.2T8.AG25T99,BFA,2021,11.45341014862061,,
EA.2T8.AG25T99,BFA,2022,12.9044046246192,UIS_EST,
EA.2T8.AG25T99,BFA,2023,9.92470127033758,UIS_EST,
EA.2T8.AG25T99,BGD,2019,44.68000030517578,,
EA.2T8.AG25T99,BGD,2021,48.65000152587891,,
EA.2T8.AG25T99,BGD,2022,45.6067852683494,UIS_EST,
EA.2T8.AG25T99,BGR,2019,95.557358409183,UIS_EST,
EA.2T8.AG25T99,BGR,2020,95.66999816894531,,
EA.2T8.AG25T99,BGR,2021,95.9116299972271,UIS_EST,
EA.2T8.AG25T99,BGR,2022,96.375027363584,UIS_EST,
EA.2T8.AG25T99,BHR,2020,82.05000305175781,,
EA.2T8.AG25T99,BHR,2022,83.02999877929688,,
EA.2T8.AG25T99,BHR,2023,82.86000061035156,,
EA.2T8.AG25T99,BHS,2019,92.2605555166825,UIS_EST,
EA.2T8.AG25T99,BHS,2023,94.57455658757983,UIS_EST,
EA.2T8.AG25T99,BIH,2019,63.3923145053804,UIS_EST,
EA.2T8.AG25T99,BIH,2020,88.16999816894531,,
EA.2T8.AG25T99,BIH,2021,71.650742938607,UIS_EST,
EA.2T8.AG25T99,BIH,2022,91.02999877929688,,
EA.2T8.AG25T99,BIH,2023,72.2685666372006,UIS_EST,
EA.2T8.AG25T99,BLR,2019,98.16999816894531,,
EA.2T8.AG25T99,BLZ,2019,45.7283146080083,UIS_EST,
EA.2T8.AG25T99,BLZ,2020,52.15999984741211,,
EA.2T8.AG25T99,BOL,2019,62.53,,
EA.2T8.AG25T99,BOL,2020,62.5,,
EA.2T8.AG25T99,BOL,2021,63.73,,
EA.2T8.AG25T99,BOL,2022,61.2622827225201,UIS_EST,
EA.2T8.AG25T99,BOL,2023,62.4274364001088,UIS_EST,
EA.2T8.AG25T99,BRA,2019,62.99,,
EA.2T8.AG25T99,BRA,2020,65.2,,
EA.2T8.AG25T99,BRA,2021,66.24,,
EA.2T8.AG25T99,BRA,2022,66.51,,
EA.2T8.AG25T99,BRA,2023,68.8101658770455,UIS_EST,
EA.2T8.AG25T99,BRB,2019,49.60923537860366,UIS_EST,
EA.2T8.AG25T99,BRN,2019,83.6519529360467,UIS_EST,
EA.2T8.AG25T99,BRN,2020,83.563224842315,UIS_EST,
EA.2T8.AG25T99,BRN,2021,85.851441566754,UIS_EST,
EA.2T8.AG25T99,BRN,2022,87.5089137152365,UIS_EST,
EA.2T8.AG25T99,BWA,2019,67.6080280716948,UIS_EST,
EA.2T8.AG25T99,BWA,2020,68.7382184681874,UIS_EST,
EA.2T8.AG25T99,BWA,2021,71.1575525444418,UIS_EST,
EA.2T8.AG25T99,BWA,2022,70.0046490992268,UIS_EST,
EA.2T8.AG25T99,BWA,2023,71.9414651710413,UIS_EST,
EA.2T8.AG25T99,CAF,2019,12.54874992370605,,
EA.2T8.AG25T99,CAN,2019,95.1133940557507,UIS_EST,
EA.2T8.AG25T99,CAN,2020,95.5116184110747,UIS_EST,
EA.2T8.AG25T99,CAN,2021,95.944104267326,UIS_EST,
EA.2T8.AG25T99,CAN,2022,96.1069624182058,UIS_EST,
EA.2T8.AG25T99,CAN,2023,96.3000927916574,UIS_EST,
EA.2T8.AG25T99,CHE,2019,97.19000244140625,,
EA.2T8.AG25T99,CHE,2020,97.2358529693962,UIS_EST,
EA.2T8.AG25T99,CHE,2021,97.9603499417657,UIS_EST,
EA.2T8.AG25T99,CHE,2022,98.075384421971,UIS_EST,
EA.2T8.AG25T99,CHE,2023,98.1784897668191,UIS_EST,
EA.2T8.AG25T99,CHL,2019,82.3024510846993,UIS_EST,
EA.2T8.AG25T99,CHL,2020,84.45,,
EA.2T8.AG25T99,CHL,2021,86.4916320784485,UIS_EST,
EA.2T8.AG25T99,CHL,2022,84.61,,
EA.2T8.AG25T99,CHL,2023,87.1771456405582,UIS_EST,
EA.2T8.AG25T99,CHN,2020,72.4000015258789,,
EA.2T8.AG25T99,CIV,2019,14.9650328466938,UIS_EST,
EA.2T8.AG25T99,CIV,2021,26.67000007629395,,
EA.2T8.AG25T99,CIV,2022,25.4095934215959,UIS_EST,
EA.2T8.AG25T99,COK,2019,91.1709524335062,UIS_EST,
EA.2T8.AG25T99,COK,2023,95.7998860890239,UIS_EST,
EA.2T8.AG25T99,COL,2019,55.18,,
EA.2T8.AG25T99,COL,2020,57.74,,
EA.2T8.AG25T99,COL,2021,58.05,,
EA.2T8.AG25T99,COL,2022,60.14,,
EA.2T8.AG25T99,COL,2023,61.030926424073,UIS_EST,
EA.2T8.AG25T99,COM,2021,24.8767964997952,UIS_EST,
EA.2T8.AG25T99,COM,2022,31.62014961242676,,
EA.2T8.AG25T99,CRI,2019,47.43,,
EA.2T8.AG25T99,CRI,2020,47.16,,
EA.2T8.AG25T99,CRI,2021,49.2,,
EA.2T8.AG25T99,CRI,2022,50.14,,
EA.2T8.AG25T99,CRI,2023,53.67991305337279,UIS_EST,
EA.2T8.AG25T99,CUB,2019,80.23412322998047,,
EA.2T8.AG25T99,CUW,2020,90.37999725341797,,
EA.2T8.AG25T99,CYP,2019,81.826529787406,UIS_EST,
EA.2T8.AG25T99,CYP,2020,82.91999816894531,,
EA.2T8.AG25T99,CYP,2021,84.6264510917078,UIS_EST,
EA.2T8.AG25T99,CYP,2022,85.8635007640636,UIS_EST,
EA.2T8.AG25T99,CZE,2019,99.80999755859375,,
EA.2T8.AG25T99,CZE,2020,99.8262003176954,UIS_EST,
EA.2T8.AG25T99,CZE,2021,99.8459633698717,UIS_EST,
EA.2T8.AG25T99,CZE,2022,99.1881487828607,UIS_EST,
EA.2T8.AG25T99,DEU,2019,95.4680477532834,UIS_EST,
EA.2T8.AG25T99,DEU,2020,95.68000030517578,,
EA.2T8.AG25T99,DEU,2021,93.5383466915627,UIS_EST,
EA.2T8.AG25T99,DEU,2022,93.9591359967079,UIS_EST,
EA.2T8.AG25T99,DMA,2021,61.47547912597656,,
EA.2T8.AG25T99,DNK,2019,89.7412640789535,UIS_EST,
EA.2T8.AG25T99,DNK,2020,95.1500015258789,,
EA.2T8.AG25T99,DNK,2021,91.360980323286,UIS_EST,
EA.2T8.AG25T99,DNK,2022,91.7307567738021,UIS_EST,
EA.2T8.AG25T99,DOM,2019,64.88,,
EA.2T8.AG25T99,DOM,2020,64.75,,
EA.2T8.AG25T99,DOM,2021,65.96,,
EA.2T8.AG25T99,DOM,2022,65.99,,
EA.2T8.AG25T99,DOM,2023,60.6178937338135,UIS_EST,
EA.2T8.AG25T99,DZA,2019,45.060791015625,,
EA.2T8.AG25T99,ECU,2019,51.84,,
EA.2T8.AG25T99,ECU,2020,52.56,,
EA.2T8.AG25T99,ECU,2021,54.23,,
EA.2T8.AG25T99,ECU,2022,54.23,,
EA.2T8.AG25T99,EGY,2019,55.86246080815365,UIS_EST,
EA.2T8.AG25T99,EGY,2020,52.6025899808796,UIS_EST,
EA.2T8.AG25T99,EGY,2021,51.7875492097319,UIS_EST,
EA.2T8.AG25T99,ESP,2019,79.8443501662701,UIS_EST,
EA.2T8.AG25T99,ESP,2020,80.7699966430664,,
EA.2T8.AG25T99,ESP,2021,82.8143719198849,UIS_EST,
EA.2T8.AG25T99,ESP,2022,83.2263424137219,UIS_EST,
EA.2T8.AG25T99,EST,2019,99.4117874106832,UIS_EST,
EA.2T8.AG25T99,EST,2020,97.81999969482422,,
EA.2T8.AG25T99,EST,2021,98.9357873738119,UIS_EST,
EA.2T8.AG25T99,EST,2022,98.7051320946044,UIS_EST,
EA.2T8.AG25T99,ETH,2019,10.34379959106445,,
EA.2T8.AG25T99,ETH,2021,17.8393137045936,UIS_EST,
EA.2T8.AG25T99,FIN,2019,89.0068136079392,UIS_EST,
EA.2T8.AG25T99,FIN,2020,89.936723467516,UIS_EST,
EA.2T8.AG25T99,FIN,2021,89.6587301054052,UIS_EST,
EA.2T8.AG25T99,FIN,2022,91.6022460398575,UIS_EST,
EA.2T8.AG25T99,FJI,2021,63.71590042114258,,
EA.2T8.AG25T99,FRA,2019,85.5999984741211,,
EA.2T8.AG25T99,FRA,2020,86.4647620618151,UIS_EST,
EA.2T8.AG25T99,FRA,2021,90.7181908955016,UIS_EST,
EA.2T8.AG25T99,FRA,2022,87.358444219784,UIS_EST,
EA.2T8.AG25T99,FRA,2023,91.6159036525417,UIS_EST,
EA.2T8.AG25T99,GBR,2019,97.9749328843891,UIS_EST,
EA.2T8.AG25T99,GBR,2020,99.80000305175781,,
EA.2T8.AG25T99,GBR,2021,99.80999755859375,,
EA.2T8.AG25T99,GBR,2022,98.9699062766268,UIS_EST,
EA.2T8.AG25T99,GBR,2023,99.0469328387501,UIS_EST,
EA.2T8.AG25T99,GEO,2019,97.66000366210938,,
EA.2T8.AG25T99,GEO,2020,98.1106118907915,UIS_EST,
EA.2T8.AG25T99,GEO,2021,98.36864215973,UIS_EST,
EA.2T8.AG25T99,GEO,2022,98.43000030517578,,
EA.2T8.AG25T99,GEO,2023,98.4463082232004,UIS_EST,
EA.2T8.AG25T99,GHA,2022,54.21273040771484,,
EA.2T8.AG25T99,GIN,2019,46.8625129188612,UIS_EST,
EA.2T8.AG25T99,GMB,2020,32.42470169067383,,
EA.2T8.AG25T99,GMB,2023,41.8929480416796,UIS_EST,
EA.2T8.AG25T99,GNB,2019,28.1782144329004,UIS_EST,
EA.2T8.AG25T99,GNB,2022,37.9365062325448,UIS_EST,
EA.2T8.AG25T99,GRC,2019,72.8347537609518,UIS_EST,
EA.2T8.AG25T99,GRC,2020,73.66000366210938,,
EA.2T8.AG25T99,GRC,2021,75.6183991466595,UIS_EST,
EA.2T8.AG25T99,GRC,2022,76.9786564601355,UIS_EST,
EA.2T8.AG25T99,GRD,2019,52.8047073002144,UIS_EST,
EA.2T8.AG25T99,GRD,2020,53.226086052075,UIS_EST,
EA.2T8.AG25T99,GTM,2019,32.29000091552734,,
EA.2T8.AG25T99,GTM,2021,37.29896650661289,UIS_EST,
EA.2T8.AG25T99,GTM,2022,33.12242889404297,,
EA.2T8.AG25T99,GTM,2023,32.6349427782901,UIS_EST,
EA.2T8.AG25T99,GUY,2019,56.9676399230957,,
EA.2T8.AG25T99,HKG,2019,79.87000274658203,,
EA.2T8.AG25T99,HKG,2022,80.62000274658203,,
EA.2T8.AG25T99,HND,2019,32.51,,
EA.2T8.AG25T99,HND,2021,33.71260614370398,UIS_EST,
EA.2T8.AG25T99,HND,2022,36.30399897933046,UIS_EST,
EA.2T8.AG25T99,HND,2023,29.38633835386455,UIS_EST,
EA.2T8.AG25T99,HRV,2019,93.5258190258567,UIS_EST,
EA.2T8.AG25T99,HRV,2020,94.486396749063,UIS_EST,
EA.2T8.AG25T99,HRV,2021,95.030990522822,UIS_EST,
EA.2T8.AG25T99,HRV,2022,95.4028790275226,UIS_EST,
EA.2T8.AG25T99,HUN,2019,97.9045245321253,UIS_EST,
EA.2T8.AG25T99,HUN,2020,98.18000030517578,,
EA.2T8.AG25T99,HUN,2021,98.5196449337344,UIS_EST,
EA.2T8.AG25T99,HUN,2022,98.6742171036232,UIS_EST,
EA.2T8.AG25T99,IDN,2019,54.0831925418725,UIS_EST,
EA.2T8.AG25T99,IDN,2020,54.58000183105469,,
EA.2T8.AG25T99,IDN,2021,57.0364190997253,UIS_EST,
EA.2T8.AG25T99,IDN,2022,56.7042139810502,UIS_EST,
EA.2T8.AG25T99,IDN,2023,56.6714582668407,UIS_EST,
EA.2T8.AG25T99,IND,2019,46.07791137695313,,
EA.2T8.AG25T99,IND,2020,49.31999969482422,,
EA.2T8.AG25T99,IND,2021,50.75631477878208,UIS_EST,
EA.2T8.AG25T99,IND,2022,49.75,,
EA.2T8.AG25T99,IND,2023,52.16999816894531,,
EA.2T8.AG25T99,IRL,2019,87.6477329480871,UIS_EST,
EA.2T8.AG25T99,IRL,2020,88.5820556777537,UIS_EST,
EA.2T8.AG25T99,IRL,2021,89.85003476927,UIS_EST,
EA.2T8.AG25T99,IRL,2022,90.1428411767359,UIS_EST,
EA.2T8.AG25T99,IRN,2019,62.0286596213735,UIS_EST,
EA.2T8.AG25T99,IRN,2020,62.8548501552666,UIS_EST,
EA.2T8.AG25T99,IRN,2021,63.6657776173919,UIS_EST,
EA.2T8.AG25T99,IRN,2022,64.2449990058402,UIS_EST,
EA.2T8.AG25T99,IRQ,2021,32.1093187154551,UIS_EST,
EA.2T8.AG25T99,ISL,2019,99.29000091552734,,
EA.2T8.AG25T99,ISL,2020,99.70999908447266,,
EA.2T8.AG25T99,ISL,2021,99.8553330608908,UIS_EST,
EA.2T8.AG25T99,ISL,2022,99.724642691111,UIS_EST,
EA.2T8.AG25T99,ISR,2019,90.8713229985692,UIS_EST,
EA.2T8.AG25T99,ISR,2020,91.6396006395778,UIS_EST,
EA.2T8.AG25T99,ISR,2021,91.53476935804,UIS_EST,
EA.2T8.AG25T99,ISR,2022,91.6876530819817,UIS_EST,
EA.2T8.AG25T99,ITA,2019,82.7715108202647,UIS_EST,
EA.2T8.AG25T99,ITA,2020,82.19000244140625,,
EA.2T8.AG25T99,ITA,2021,82.4618130550835,UIS_EST,
EA.2T8.AG25T99,ITA,2022,82.8581771249773,UIS_EST,
EA.2T8.AG25T99,JAM,2019,92.42496023418809,UIS_EST,
EA.2T8.AG25T99,JAM,2020,93.24208352864781,UIS_EST,
EA.2T8.AG25T99,JAM,2021,93.31620007900878,UIS_EST,
EA.2T8.AG25T99,JAM,2022,77.3907699584961,,
EA.2T8.AG25T99,JOR,2020,80.7300033569336,,
EA.2T8.AG25T99,JOR,2023,79.44999694824219,,
EA.2T8.AG25T99,JPN,2020,98.62000274658203,,
EA.2T8.AG25T99,KAZ,2019,98.61382293701172,,
EA.2T8.AG25T99,KEN,2019,60.51995086669922,,
EA.2T8.AG25T99,KEN,2020,58.75569915771484,,
EA.2T8.AG25T99,KEN,2021,72.7925822358987,UIS_EST,
EA.2T8.AG25T99,KEN,2022,64.95211029052734,,
EA.2T8.AG25T99,KHM,2019,18.97616958618164,,
EA.2T8.AG25T99,KHM,2020,38.6573497058795,UIS_EST,
EA.2T8.AG25T99,KHM,2021,22.12047004699707,,
EA.2T8.AG25T99,KIR,2019,84.8798330038978,UIS_EST,
EA.2T8.AG25T99,KIR,2020,84.6800454373343,UIS_EST,
EA.2T8.AG25T99,KOR,2019,87.8838631167126,UIS_EST,
EA.2T8.AG25T99,KOR,2020,88.0985531224381,UIS_EST,
EA.2T8.AG25T99,KOR,2021,88.5332131978451,UIS_EST,
EA.2T8.AG25T99,KOR,2022,88.8400941064741,UIS_EST,
EA.2T8.AG25T99,KOR,2023,89.5649143853603,UIS_EST,
EA.2T8.AG25T99,LAO,2022,40.414597994644,UIS_EST,
EA.2T8.AG25T99,LBN,2019,64.9510469986369,UIS_EST,
EA.2T8.AG25T99,LBR,2019,35.60054016113281,,
EA.2T8.AG25T99,LCA,2019,46.79999923706055,,
EA.2T8.AG25T99,LCA,2020,38.25576372599792,UIS_EST,
EA.2T8.AG25T99,LCA,2021,33.71857630866535,UIS_EST,
EA.2T8.AG25T99,LCA,2022,32.19631449679829,UIS_EST,
EA.2T8.AG25T99,LKA,2019,81.02999877929688,,
EA.2T8.AG25T99,LKA,2020,84.08999633789062,,
EA.2T8.AG25T99,LKA,2021,81.8499984741211,,
EA.2T8.AG25T99,LKA,2022,82.0199966430664,,
EA.2T8.AG25T99,LSO,2019,42.6154717913201,UIS_EST,
EA.2T8.AG25T99,LTU,2019,96.9676841294806,UIS_EST,
EA.2T8.AG25T99,LTU,2020,96.61000061035156,,
EA.2T8.AG25T99,LTU,2021,97.3247030627607,UIS_EST,
EA.2T8.AG25T99,LTU,2022,97.4681133240128,UIS_EST,
EA.2T8.AG25T99,LUX,2019,91.3858415152315,UIS_EST,
EA.2T8.AG25T99,LUX,2020,90.4209254721457,UIS_EST,
EA.2T8.AG25T99,LUX,2021,90.1386168109557,UIS_EST,
EA.2T8.AG25T99,LUX,2022,90.7089812813785,UIS_EST,
EA.2T8.AG25T99,LVA,2019,98.3488045528859,UIS_EST,
EA.2T8.AG25T99,LVA,2020,98.5187766201109,UIS_EST,
EA.2T8.AG25T99,LVA,2021,97.9467212289168,UIS_EST,
EA.2T8.AG25T99,LVA,2022,97.8932950173598,UIS_EST,
EA.2T8.AG25T99,MDA,2019,96.95999908447266,,
EA.2T8.AG25T99,MDA,2020,97.54000091552734,,
EA.2T8.AG25T99,MDA,2021,97.91999816894531,,
EA.2T8.AG25T99,MDA,2022,98.25,,
EA.2T8.AG25T99,MDA,2023,98.2920155080213,UIS_EST,
EA.2T8.AG25T99,MDG,2021,18.38872909545898,,
EA.2T8.AG25T99,MDV,2019,56.739579325885,UIS_EST,
EA.2T8.AG25T99,MEX,2019,65.43772643072468,UIS_EST,
EA.2T8.AG25T99,MEX,2020,64.49,,
EA.2T8.AG25T99,MEX,2021,67.66395371138385,UIS_EST,
EA.2T8.AG25T99,MEX,2022,66.11,,
EA.2T8.AG25T99,MEX,2023,68.89447728063885,UIS_EST,
EA.2T8.AG25T99,MHL,2019,95.7704520902216,UIS_EST,
EA.2T8.AG25T99,MHL,2021,67.7971440571188,UIS_EST,
EA.2T8.AG25T99,MKD,2019,67.2968492036621,UIS_EST,
EA.2T8.AG25T99,MKD,2020,68.48999786376953,,
EA.2T8.AG25T99,MKD,2021,69.7008545823966,UIS_EST,
EA.2T8.AG25T99,MKD,2022,70.7438286481383,UIS_EST,
EA.2T8.AG25T99,MKD,2023,72.1707580545228,UIS_EST,
EA.2T8.AG25T99,MLI,2019,11.62569046020508,,
EA.2T8.AG25T99,MLI,2020,11.57999992370605,,
EA.2T8.AG25T99,MLI,2022,16.9921241087433,UIS_EST,
EA.2T8.AG25T99,MLT,2019,83.2266985773168,UIS_EST,
EA.2T8.AG25T99,MLT,2020,85.23999786376953,,
EA.2T8.AG25T99,MLT,2021,87.2491446012427,UIS_EST,
EA.2T8.AG25T99,MLT,2022,87.8212757904592,UIS_EST,
EA.2T8.AG25T99,MMR,2019,42.63000106811523,,
EA.2T8.AG25T99,MMR,2020,77.9388904242089,UIS_EST,
EA.2T8.AG25T99,MNE,2019,95.5750782542431,UIS_EST,
EA.2T8.AG25T99,MNE,2020,96.1397643295532,UIS_EST,
EA.2T8.AG25T99,MNE,2021,94.0969595067955,UIS_EST,
EA.2T8.AG25T99,MNE,2022,92.5174020921959,UIS_EST,
EA.2T8.AG25T99,MNG,2019,90.8815644072545,UIS_EST,
EA.2T8.AG25T99,MNG,2020,76.29000091552734,,
EA.2T8.AG25T99,MNG,2021,91.3330431026566,UIS_EST,
EA.2T8.AG25T99,MNG,2022,91.0687424852944,UIS_EST,
EA.2T8.AG25T99,MNG,2023,93.4936708809453,UIS_EST,
EA.2T8.AG25T99,MOZ,2020,21.76000022888184,,
EA.2T8.AG25T99,MOZ,2022,17.8165397644043,,
EA.2T8.AG25T99,MRT,2019,12.1196723511424,UIS_EST,
EA.2T8.AG25T99,MSR,2020,65.0843222985634,UIS_EST,
EA.2T8.AG25T99,MUS,2019,61.3861314283571,UIS_EST,
EA.2T8.AG25T99,MUS,2020,72.1419681356212,UIS_EST,
EA.2T8.AG25T99,MUS,2021,62.427611379084,UIS_EST,
EA.2T8.AG25T99,MUS,2022,65.6259510766187,UIS_EST,
EA.2T8.AG25T99,MWI,2020,18.81151962280273,,
EA.2T8.AG25T99,MYS,2019,76.77999877929688,,
EA.2T8.AG25T99,MYS,2020,85.3666232088534,UIS_EST,
EA.2T8.AG25T99,MYS,2021,86.7577677330029,UIS_EST,
EA.2T8.AG25T99,MYS,2022,80.56999969482422,,
EA.2T8.AG25T99,NCL,2019,74.98729705810547,,
EA.2T8.AG25T99,NCL,2022,95.7135210677414,UIS_EST,
EA.2T8.AG25T99,NER,2019,7.47526455798569,UIS_EST,
EA.2T8.AG25T99,NER,2022,8.44572260924881,UIS_EST,
EA.2T8.AG25T99,NGA,2019,44.63515853881836,,
EA.2T8.AG25T99,NGA,2021,49.75839996337891,,
EA.2T8.AG25T99,NGA,2022,69.9822906409703,UIS_EST,
EA.2T8.AG25T99,NIC,2021,61.79555130004883,,
EA.2T8.AG25T99,NIU,2022,79.2792792792793,UIS_EST,
EA.2T8.AG25T99,NLD,2019,90.046554448024,UIS_EST,
EA.2T8.AG25T99,NLD,2020,91.22000122070312,,
EA.2T8.AG25T99,NLD,2021,91.2447173864568,UIS_EST,
EA.2T8.AG25T99,NLD,2022,91.8595415012866,UIS_EST,
EA.2T8.AG25T99,NOR,2019,99.19000244140625,,
EA.2T8.AG25T99,NOR,2020,98.6916407423617,UIS_EST,
EA.2T8.AG25T99,NOR,2021,90.9500665430451,UIS_EST,
EA.2T8.AG25T99,NOR,2022,97.2202149546865,UIS_EST,
EA.2T8.AG25T99,NPL,2019,32.57640075683594,,
EA.2T8.AG25T99,NPL,2021,33.89300918579102,,
EA.2T8.AG25T99,NRU,2021,69.6752519596864,UIS_EST,
EA.2T8.AG25T99,NZL,2019,81.5388978164287,UIS_EST,
EA.2T8.AG25T99,NZL,2020,81.91999816894531,,
EA.2T8.AG25T99,OMN,2019,44.2582391262693,UIS_EST,
EA.2T8.AG25T99,OMN,2021,75.0762258189195,UIS_EST,
EA.2T8.AG25T99,OMN,2022,96.83000183105469,,
EA.2T8.AG25T99,PAK,2019,25.78000068664551,,
EA.2T8.AG25T99,PAK,2021,38.0757040398906,UIS_EST,
EA.2T8.AG25T99,PAN,2019,64.39,,
EA.2T8.AG25T99,PAN,2021,66.64,,
EA.2T8.AG25T99,PAN,2022,66.57,,
EA.2T8.AG25T99,PAN,2023,66.56439154499,UIS_EST,
EA.2T8.AG25T99,PER,2019,60.69,,
EA.2T8.AG25T99,PER,2020,61.26,,
EA.2T8.AG25T99,PER,2021,60.77,,
EA.2T8.AG25T99,PER,2022,62.11,,
EA.2T8.AG25T99,PER,2023,69.83206577588315,UIS_EST,
EA.2T8.AG25T99,PHL,2019,71.2300033569336,,
EA.2T8.AG25T99,PHL,2020,63.52999877929688,,
EA.2T8.AG25T99,PHL,2021,61.9727055678323,UIS_EST,
EA.2T8.AG25T99,PHL,2022,61.85467910766602,,
EA.2T8.AG25T99,PLW,2020,94.3570843570843,UIS_EST,
EA.2T8.AG25T99,PNG,2022,34.5048614863185,UIS_EST,
EA.2T8.AG25T99,POL,2019,98.2505459285721,UIS_EST,
EA.2T8.AG25T99,POL,2020,88.51000213623047,,
EA.2T8.AG25T99,POL,2021,97.9603424175627,UIS_EST,
EA.2T8.AG25T99,POL,2022,98.0690763692636,UIS_EST,
EA.2T8.AG25T99,PRK,2019,87.8838631167126,UIS_EST,
EA.2T8.AG25T99,PRK,2020,88.0985531224381,UIS_EST,
EA.2T8.AG25T99,PRK,2021,88.5332131978451,UIS_EST,
EA.2T8.AG25T99,PRK,2022,88.8400941064741,UIS_EST,
EA.2T8.AG25T99,PRT,2019,57.95000076293945,,
EA.2T8.AG25T99,PRT,2020,60.75,,
EA.2T8.AG25T99,PRT,2021,64.18041193504,UIS_EST,
EA.2T8.AG25T99,PRT,2022,64.6143243470419,UIS_EST,
EA.2T8.AG25T99,PRT,2023,64.7252039007747,UIS_EST,
EA.2T8.AG25T99,PRY,2019,52.58,,
EA.2T8.AG25T99,PRY,2020,53.17,,
EA.2T8.AG25T99,PRY,2021,53.84,,
EA.2T8.AG25T99,PRY,2022,57.21,,
EA.2T8.AG25T99,PSE,2019,75.7532457815098,UIS_EST,
EA.2T8.AG25T99,PSE,2020,67.77999877929688,,
EA.2T8.AG25T99,PSE,2021,77.5971035052435,UIS_EST,
EA.2T8.AG25T99,PSE,2022,69.45999908447266,,
EA.2T8.AG25T99,QAT,2019,69.8648219676132,UIS_EST,
EA.2T8.AG25T99,QAT,2020,71.8656597185689,UIS_EST,
EA.2T8.AG25T99,QAT,2021,72.6107820140154,UIS_EST,
EA.2T8.AG25T99,QAT,2022,73.70999908447266,,
EA.2T8.AG25T99,ROU,2019,91.16000366210938,,
EA.2T8.AG25T99,ROU,2020,91.80000305175781,,
EA.2T8.AG25T99,ROU,2021,92.55000305175781,,
EA.2T8.AG25T99,ROU,2022,92.94999694824219,,
EA.2T8.AG25T99,RUS,2019,97.9107178711814,UIS_EST,
EA.2T8.AG25T99,RUS,2020,98.21149720946025,UIS_EST,
EA.2T8.AG25T99,RUS,2021,98.58000183105469,,
EA.2T8.AG25T99,RUS,2022,98.5957445915302,UIS_EST,
EA.2T8.AG25T99,RUS,2023,98.8744709015637,UIS_EST,
EA.2T8.AG25T99,RWA,2019,20.8210185069791,UIS_EST,
EA.2T8.AG25T99,RWA,2020,16.3787899017334,,
EA.2T8.AG25T99,RWA,2021,23.2461526250804,UIS_EST,
EA.2T8.AG25T99,RWA,2022,17.95000076293945,,
EA.2T8.AG25T99,RWA,2023,22.3299192210646,UIS_EST,
EA.2T8.AG25T99,SAU,2020,77.20999908447266,,
EA.2T8.AG25T99,SAU,2021,74.8216452929272,UIS_EST,
EA.2T8.AG25T99,SAU,2022,76.8648838904207,UIS_EST,
EA.2T8.AG25T99,SAU,2023,79.6131711669337,UIS_EST,
EA.2T8.AG25T99,SDN,2022,24.7143024537465,UIS_EST,
